t[s](1)             csi[m](2)           T0[K](3)            P0[Pa](4)           T[K](5)             P[Pa](6)            v[m/s](7)           rho[kg/m3](8)       MW[kg/kmol](9)      NO_x(10)        NH3_x(11)       H2_x(12)        O2_x(13)        H_x(14)         O_x(15)         OH_x(16)        HO2_x(17)       H2O_x(18)       H2O2_x(19)      NH2_x(20)       NH_x(21)        N_x(22)         NNH_x(23)       NH2OH_x(24)     H2NO_x(25)      HNOH_x(26)      HNO_x(27)       HON_x(28)       NO2_x(29)       HONO_x(30)      HNO2_x(31)      NO3_x(32)       HONO2_x(33)     N2O_x(34)       N2H4_x(35)      N2H3_x(36)      N2H2_x(37)      H2NN_x(38)      AR_x(39)        HE_x(40)        N2_x(41)        NO_w(42)        NH3_w(43)       H2_w(44)        O2_w(45)        H_w(46)         O_w(47)         OH_w(48)        HO2_w(49)       H2O_w(50)       H2O2_w(51)      NH2_w(52)       NH_w(53)        N_w(54)         NNH_w(55)       NH2OH_w(56)     H2NO_w(57)      HNOH_w(58)      HNO_w(59)       HON_w(60)       NO2_w(61)       HONO_w(62)      HNO2_w(63)      NO3_w(64)       HONO2_w(65)     N2O_w(66)       N2H4_w(67)      N2H3_w(68)      N2H2_w(69)      H2NN_w(70)      AR_w(71)        HE_w(72)        N2_w(73)        
1.832025e-05        1.736541e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478757e+01        1.422250e+00        2.800946e+01        4.439659e-04    1.117034e-12    2.165737e-06    1.650186e-01    8.970144e-08    7.765081e-06    7.913003e-05    1.257370e-06    6.621026e-02    7.779142e-07    1.120171e-13    2.367337e-14    6.611656e-15    2.279480e-13    4.364538e-15    2.919201e-15    3.042513e-16    1.250119e-09    2.470842e-09    6.635506e-06    3.661184e-06    6.367487e-09    6.618642e-10    1.197329e-08    8.861078e-08    2.099044e-23    4.417767e-20    2.861365e-18    1.415406e-20    0.000000e+00    1.487932e-34    7.682256e-01    4.756121e-04    6.792065e-13    1.558804e-07    1.885172e-01    3.228161e-09    4.435413e-06    4.804678e-05    1.481670e-06    4.258482e-02    9.446799e-07    6.408015e-14    1.269056e-14    3.306364e-15    2.361883e-13    5.146856e-15    3.337396e-15    3.478373e-16    1.384218e-09    2.735886e-09    1.089869e-05    6.145183e-06    1.068763e-08    1.465156e-09    2.693592e-08    1.392396e-07    2.401545e-23    4.895440e-20    3.067778e-18    1.517511e-20    0.000000e+00    2.126493e-35    7.683501e-01    
2.449718e-05        2.322036e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478733e+01        1.422254e+00        2.800953e+01        4.422321e-04    1.064649e-12    2.084718e-06    1.650196e-01    7.542470e-08    6.910117e-06    7.456615e-05    1.233929e-06    6.621274e-02    8.555731e-07    1.019426e-13    1.914014e-14    5.857779e-15    1.916976e-13    4.677671e-15    2.918944e-15    3.003713e-16    1.125199e-09    2.470848e-09    8.390322e-06    3.638908e-06    6.329049e-09    7.643029e-10    1.440496e-08    8.896332e-08    2.303873e-23    3.892603e-20    2.632051e-18    1.152745e-20    0.000000e+00    1.487936e-34    7.682275e-01    4.737536e-04    6.473522e-13    1.500487e-07    1.885179e-01    2.714365e-09    3.947048e-06    4.527554e-05    1.454043e-06    4.258631e-02    1.038984e-06    5.831682e-14    1.026041e-14    2.929357e-15    1.986269e-13    5.516104e-15    3.337093e-15    3.434005e-16    1.245895e-09    2.735886e-09    1.378091e-05    6.107777e-06    1.062308e-08    1.691918e-09    3.240630e-08    1.397932e-07    2.635885e-23    4.313483e-20    2.821914e-18    1.235898e-20    0.000000e+00    2.126493e-35    7.683501e-01    
3.281987e-05        3.110921e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478706e+01        1.422258e+00        2.800961e+01        4.402338e-04    1.002732e-12    1.983110e-06    1.650209e-01    6.057563e-08    5.953225e-06    6.923306e-05    1.151963e-06    6.621576e-02    9.033786e-07    9.097209e-14    1.426245e-14    5.019629e-15    1.539844e-13    4.820477e-15    2.738767e-15    2.790837e-16    9.610224e-10    2.470855e-09    1.051444e-05    3.512188e-06    6.108804e-09    8.442790e-10    1.689205e-08    8.937899e-08    2.302369e-23    3.174102e-20    2.382700e-18    8.972534e-21    0.000000e+00    1.487940e-34    7.682297e-01    4.716115e-04    6.097026e-13    1.427349e-07    1.885188e-01    2.179974e-09    3.400463e-06    4.203723e-05    1.357452e-06    4.258813e-02    1.097035e-06    5.204091e-14    7.645612e-15    2.510208e-15    1.595501e-13    5.684491e-15    3.131097e-15    3.190625e-16    1.064104e-09    2.735886e-09    1.726966e-05    5.895066e-06    1.025338e-08    1.868954e-09    3.800130e-08    1.404460e-07    2.634157e-23    3.517285e-20    2.554569e-18    9.619741e-21    0.000000e+00    2.126493e-35    7.683501e-01    
4.436460e-05        4.205210e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478676e+01        1.422262e+00        2.800970e+01        4.379311e-04    9.300234e-13    1.855631e-06    1.650223e-01    4.589627e-08    4.925515e-06    6.299874e-05    1.028932e-06    6.621939e-02    9.056906e-07    7.886360e-14    9.740373e-15    4.128644e-15    1.166949e-13    4.739880e-15    2.447514e-15    2.447544e-16    7.791540e-10    2.470863e-09    1.302602e-05    3.303018e-06    5.745068e-09    8.839068e-10    1.915301e-08    8.986556e-08    2.062838e-23    2.398442e-20    2.116364e-18    6.763513e-21    0.000000e+00    1.487945e-34    7.682322e-01    4.691432e-04    5.654908e-13    1.335591e-07    1.885198e-01    1.651693e-09    2.813429e-06    3.825173e-05    1.212471e-06    4.259032e-02    1.099839e-06    4.511406e-14    5.221466e-15    2.064639e-15    1.209124e-13    5.589429e-15    2.798112e-15    2.798147e-16    8.627255e-10    2.735886e-09    2.139480e-05    5.543965e-06    9.642833e-09    1.956670e-09    4.308756e-08    1.412101e-07    2.360100e-23    2.657752e-20    2.269014e-18    7.251355e-21    0.000000e+00    2.126493e-35    7.683501e-01    
6.136783e-05        5.816888e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478641e+01        1.422268e+00        2.800980e+01        4.352486e-04    8.436355e-13    1.693089e-06    1.650239e-01    3.192283e-08    3.838717e-06    5.562973e-05    8.777980e-07    6.622376e-02    8.453240e-07    6.523394e-14    5.927854e-15    3.197168e-15    8.119257e-14    4.382097e-15    2.095290e-15    2.009407e-16    5.925375e-10    2.470872e-09    1.599264e-05    3.019604e-06    5.252160e-09    8.637093e-10    2.084870e-08    9.044063e-08    1.618818e-23    1.656608e-20    1.832390e-18    4.980867e-21    0.000000e+00    1.487950e-34    7.682350e-01    4.662678e-04    5.129617e-13    1.218597e-07    1.885210e-01    1.148820e-09    2.192648e-06    3.377727e-05    1.034374e-06    4.259298e-02    1.026528e-06    3.731706e-14    3.177699e-15    1.598823e-15    8.412664e-14    5.167500e-15    2.395425e-15    2.297239e-16    6.560902e-10    2.735886e-09    2.626728e-05    5.068249e-06    8.815478e-09    1.911953e-09    4.690209e-08    1.421132e-07    1.852089e-23    1.835707e-20    1.964551e-18    5.340110e-21    0.000000e+00    2.126493e-35    7.683501e-01    
8.532315e-05        8.087523e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478605e+01        1.422273e+00        2.800991e+01        4.324380e-04    7.504925e-13    1.505450e-06    1.650256e-01    2.053388e-08    2.828334e-06    4.775603e-05    7.241902e-07    6.622851e-02    7.231463e-07    5.145922e-14    3.281494e-15    2.341165e-15    5.225115e-14    3.778758e-15    1.746315e-15    1.558592e-16    4.293865e-10    2.470881e-09    1.913375e-05    2.690954e-06    4.680551e-09    7.770875e-10    2.146472e-08    9.105394e-08    1.118951e-23    1.066661e-20    1.560398e-18    3.704486e-21    0.000000e+00    1.487956e-34    7.682379e-01    4.632552e-04    4.563255e-13    1.083540e-07    1.885222e-01    7.389583e-10    1.615518e-06    2.899641e-05    8.533630e-07    4.259587e-02    8.781569e-07    2.943712e-14    1.759079e-15    1.170753e-15    5.413916e-14    4.456008e-15    1.996454e-15    1.781842e-16    4.754386e-10    2.735886e-09    3.142631e-05    4.516609e-06    7.856032e-09    1.720196e-09    4.828772e-08    1.430764e-07    1.280186e-23    1.181976e-20    1.672935e-18    3.971655e-21    0.000000e+00    2.126493e-35    7.683501e-01    
1.157362e-04        1.097025e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478573e+01        1.422278e+00        2.801001e+01        4.299052e-04    6.629432e-13    1.319060e-06    1.650271e-01    1.278486e-08    2.030230e-06    4.046059e-05    5.939441e-07    6.623295e-02    5.763954e-07    3.956995e-14    1.772962e-15    1.671914e-15    3.255495e-14    3.095256e-15    1.453979e-15    1.183828e-16    3.096451e-10    2.470890e-09    2.199645e-05    2.363951e-06    4.111796e-09    6.536957e-10    2.093074e-08    9.161924e-08    7.211313e-24    6.738629e-21    1.332239e-18    2.840485e-21    0.000000e+00    1.487961e-34    7.682405e-01    4.605403e-04    4.030912e-13    9.493839e-08    1.885233e-01    4.600904e-10    1.159644e-06    2.456669e-05    6.998827e-07    4.259858e-02    6.999468e-07    2.263582e-14    9.504112e-16    8.360762e-16    3.373115e-14    3.649992e-15    1.662238e-15    1.353392e-16    3.428537e-10    2.735886e-09    3.612804e-05    3.967740e-06    6.901386e-09    1.447045e-09    4.708632e-08    1.439642e-07    8.250400e-24    7.467102e-21    1.428316e-18    3.045332e-21    0.000000e+00    2.126493e-35    7.683501e-01    
1.538499e-04        1.458288e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478545e+01        1.422282e+00        2.801009e+01        4.277149e-04    5.828824e-13    1.142086e-06    1.650284e-01    7.776101e-09    1.427200e-06    3.392109e-05    4.883572e-07    6.623694e-02    4.342447e-07    2.979638e-14    9.514606e-16    1.170434e-15    1.982030e-14    2.437291e-15    1.215519e-15    8.943807e-17    2.254831e-10    2.470897e-09    2.450372e-05    2.050456e-06    3.566525e-09    5.221033e-10    1.955766e-08    9.212120e-08    4.447538e-24    4.213643e-21    1.142883e-18    2.198475e-21    0.000000e+00    1.487965e-34    7.682428e-01    4.581926e-04    3.544105e-13    8.220059e-08    1.885242e-01    2.798388e-10    8.151984e-07    2.059600e-05    5.754612e-07    4.260103e-02    5.273242e-07    1.704484e-14    5.100370e-16    5.852986e-16    2.053635e-14    2.874098e-15    1.389619e-15    1.022484e-16    2.496648e-10    2.735886e-09    4.024598e-05    3.441548e-06    5.986166e-09    1.155744e-09    4.399726e-08    1.447525e-07    5.088373e-24    4.669141e-21    1.225301e-18    2.357015e-21    0.000000e+00    2.126493e-35    7.683501e-01    
2.015463e-04        1.910380e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478521e+01        1.422286e+00        2.801016e+01        4.258689e-04    5.105597e-13    9.787896e-07    1.650296e-01    4.641956e-09    9.842886e-07    2.816701e-05    4.038494e-07    6.624046e-02    3.127269e-07    2.202370e-14    5.117086e-16    8.045420e-16    1.184884e-14    1.858963e-15    1.021113e-15    6.792795e-17    1.673692e-10    2.470903e-09    2.664725e-05    1.756698e-06    3.055580e-09    4.004060e-10    1.766307e-08    9.255684e-08    2.655761e-24    2.613444e-21    9.843744e-19    1.689426e-21    0.000000e+00    1.487969e-34    7.682447e-01    4.562138e-04    3.104353e-13    7.044729e-08    1.885250e-01    1.670498e-10    5.622115e-07    1.710224e-05    4.758792e-07    4.260318e-02    3.797583e-07    1.259849e-14    2.743042e-16    4.023262e-16    1.227687e-14    2.192117e-15    1.167366e-15    7.765714e-17    1.853181e-10    2.735886e-09    4.376651e-05    2.948489e-06    5.128567e-09    8.863489e-10    3.973505e-08    1.454367e-07    3.038416e-24    2.895952e-21    1.055359e-18    1.811252e-21    0.000000e+00    2.126493e-35    7.683501e-01    
2.612362e-04        2.476151e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478501e+01        1.422289e+00        2.801022e+01        4.243466e-04    4.458293e-13    8.316204e-07    1.650305e-01    2.733704e-09    6.671957e-07    2.318749e-05    3.358602e-07    6.624351e-02    2.174522e-07    1.601840e-14    2.773567e-16    5.439524e-16    6.992758e-15    1.380958e-15    8.618522e-16    5.227517e-17    1.273229e-10    2.470908e-09    2.844260e-05    1.487395e-06    2.587164e-09    2.978238e-10    1.551920e-08    9.292728e-08    1.543471e-24    1.609261e-21    8.497682e-19    1.278824e-21    0.000000e+00    1.487972e-34    7.682464e-01    4.545821e-04    2.710768e-13    5.985483e-08    1.885257e-01    9.837744e-11    3.810918e-07    1.407878e-05    3.957628e-07    4.260505e-02    2.640614e-07    9.163185e-15    1.486783e-16    2.720129e-16    7.245349e-15    1.628443e-15    9.852916e-16    5.976231e-17    1.409769e-10    2.735886e-09    4.671515e-05    2.496478e-06    4.342356e-09    6.592690e-10    3.491211e-08    1.460184e-07    1.765859e-24    1.783215e-21    9.110440e-19    1.371039e-21    0.000000e+00    2.126493e-35    7.683501e-01    
3.361147e-04        3.185886e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478485e+01        1.422291e+00        2.801027e+01        4.231129e-04    3.882364e-13    7.013531e-07    1.650313e-01    1.597041e-09    4.452557e-07    1.894009e-05    2.801555e-07    6.624610e-02    1.471941e-07    1.148864e-14    1.518364e-16    3.622984e-16    4.097862e-15    1.002780e-15    7.299569e-16    4.092153e-17    9.925851e-11    2.470913e-09    2.992163e-05    1.245513e-06    2.166443e-09    2.169409e-10    1.333353e-08    9.323679e-08    8.736810e-25    9.859215e-22    7.332335e-19    9.510935e-22    0.000000e+00    1.487975e-34    7.682477e-01    4.532597e-04    2.360582e-13    5.047892e-08    1.885263e-01    5.747241e-11    2.543227e-07    1.149986e-05    3.301223e-07    4.260664e-02    1.787438e-07    6.571966e-15    8.139240e-17    1.811733e-16    4.245877e-15    1.182489e-15    8.345040e-16    4.678246e-17    1.099027e-10    2.735886e-09    4.914429e-05    2.090494e-06    3.636202e-09    4.802241e-10    2.999515e-08    1.465045e-07    9.995615e-25    1.092493e-21    7.861047e-19    1.019674e-21    0.000000e+00    2.126493e-35    7.683501e-01    
