t[s](1)             csi[m](2)           T0[K](3)            P0[Pa](4)           T[K](5)             P[Pa](6)            v[m/s](7)           rho[kg/m3](8)       MW[kg/kmol](9)      NO_x(10)        NH3_x(11)       H2_x(12)        O2_x(13)        H_x(14)         O_x(15)         OH_x(16)        HO2_x(17)       H2O_x(18)       H2O2_x(19)      NH2_x(20)       NH_x(21)        N_x(22)         NNH_x(23)       NH2OH_x(24)     H2NO_x(25)      HNOH_x(26)      HNO_x(27)       HON_x(28)       NO2_x(29)       HONO_x(30)      HNO2_x(31)      NO3_x(32)       HONO2_x(33)     N2O_x(34)       N2H4_x(35)      N2H3_x(36)      N2H2_x(37)      H2NN_x(38)      AR_x(39)        HE_x(40)        N2_x(41)        NO_w(42)        NH3_w(43)       H2_w(44)        O2_w(45)        H_w(46)         O_w(47)         OH_w(48)        HO2_w(49)       H2O_w(50)       H2O2_w(51)      NH2_w(52)       NH_w(53)        N_w(54)         NNH_w(55)       NH2OH_w(56)     H2NO_w(57)      HNOH_w(58)      HNO_w(59)       HON_w(60)       NO2_w(61)       HONO_w(62)      HNO2_w(63)      NO3_w(64)       HONO2_w(65)     N2O_w(66)       N2H4_w(67)      N2H3_w(68)      N2H2_w(69)      H2NN_w(70)      AR_w(71)        HE_w(72)        N2_w(73)        
3.128205e-05        2.965170e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478795e+01        1.422267e+00        2.800979e+01        5.546840e-04    1.147929e-12    7.174857e-07    1.649768e-01    1.500572e-08    2.360451e-06    4.335289e-05    3.439205e-07    6.623155e-02    3.569433e-07    6.539945e-14    2.135966e-15    2.422480e-15    3.814781e-14    2.495677e-15    1.051859e-15    9.231899e-17    3.540490e-10    1.794190e-09    7.223466e-06    3.160460e-06    5.496976e-09    1.976711e-10    7.283810e-09    8.335319e-08    8.120078e-24    6.496169e-21    1.302392e-18    1.843325e-21    0.000000e+00    0.000000e+00    7.681793e-01    5.942153e-04    6.979838e-13    5.164091e-08    1.884672e-01    5.400171e-10    1.348273e-06    2.632303e-05    4.052668e-07    4.259801e-02    4.334580e-07    3.741175e-14    1.145011e-15    1.211422e-15    3.952638e-14    2.942978e-15    1.202530e-15    1.055430e-16    3.920228e-10    1.986627e-09    1.186426e-05    5.304670e-06    9.226392e-09    4.375755e-10    1.638596e-08    1.309765e-07    9.290180e-24    7.198486e-21    1.396327e-18    1.976274e-21    0.000000e+00    0.000000e+00    7.682947e-01    
4.266359e-05        4.044003e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478781e+01        1.422269e+00        2.800983e+01        5.534336e-04    1.095121e-12    6.894683e-07    1.649772e-01    1.236727e-08    2.066605e-06    4.060166e-05    3.279266e-07    6.623309e-02    3.835458e-07    5.889221e-14    1.673365e-15    2.116946e-15    3.144731e-14    2.691699e-15    1.065440e-15    9.322215e-17    3.102474e-10    1.794193e-09    8.590141e-06    3.044358e-06    5.295124e-09    2.079242e-10    8.139658e-09    8.354824e-08    8.138469e-24    5.803299e-21    1.233252e-18    1.805635e-21    0.000000e+00    0.000000e+00    7.681805e-01    5.928749e-04    6.658736e-13    4.962429e-08    1.884674e-01    4.450655e-10    1.180428e-06    2.465250e-05    3.864195e-07    4.259893e-02    4.657623e-07    3.368924e-14    8.970271e-16    1.058630e-15    3.258369e-14    3.174128e-15    1.218055e-15    1.065754e-16    3.435226e-10    1.986627e-09    1.410895e-05    5.109791e-06    8.887580e-09    4.602715e-10    1.831129e-08    1.312828e-07    9.311207e-24    6.430699e-21    1.322198e-18    1.935864e-21    0.000000e+00    0.000000e+00    7.682947e-01    
5.871059e-05        5.565061e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478765e+01        1.422271e+00        2.800988e+01        5.519523e-04    1.030086e-12    6.531226e-07    1.649777e-01    9.629321e-09    1.739251e-06    3.727550e-05    3.023710e-07    6.623501e-02    3.886520e-07    5.133169e-14    1.216646e-15    1.777742e-15    2.449267e-14    2.774127e-15    1.052124e-15    9.005493e-17    2.599877e-10    1.794196e-09    1.026210e-05    2.854281e-06    4.964547e-09    2.114123e-10    8.953119e-09    8.378406e-08    7.493709e-24    4.774766e-21    1.151374e-18    1.728349e-21    0.000000e+00    0.000000e+00    7.681818e-01    5.912870e-04    6.263287e-13    4.700824e-08    1.884676e-01    3.465332e-10    9.934452e-07    2.263288e-05    3.563048e-07    4.260009e-02    4.719624e-07    2.936420e-14    6.521965e-16    8.890019e-16    2.537769e-14    3.271325e-15    1.202829e-15    1.029543e-16    2.878720e-10    1.986627e-09    1.685506e-05    4.790748e-06    8.332710e-09    4.679923e-10    2.014125e-08    1.316531e-07    8.573524e-24    5.290961e-21    1.234413e-18    1.853001e-21    0.000000e+00    0.000000e+00    7.682947e-01    
8.383938e-05        7.946957e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478745e+01        1.422274e+00        2.800994e+01        5.500890e-04    9.453269e-13    6.029644e-07    1.649783e-01    6.776074e-09    1.363399e-06    3.302671e-05    2.675076e-07    6.623750e-02    3.609757e-07    4.220421e-14    7.830160e-16    1.389883e-15    1.724380e-14    2.678453e-15    1.004883e-15    8.166780e-17    2.039915e-10    1.794200e-09    1.239382e-05    2.586949e-06    4.499581e-09    2.029377e-10    9.602940e-09    8.408354e-08    6.083277e-24    3.522638e-21    1.049209e-18    1.592710e-21    0.000000e+00    0.000000e+00    7.681834e-01    5.892897e-04    5.747910e-13    4.339802e-08    1.884679e-01    2.438521e-10    7.787602e-07    2.005307e-05    3.152222e-07    4.260161e-02    4.383525e-07    2.414279e-14    4.197433e-16    6.950421e-16    1.786686e-14    3.158496e-15    1.148819e-15    9.336565e-17    2.258695e-10    1.986627e-09    2.035627e-05    4.342038e-06    7.552276e-09    4.492315e-10    2.160306e-08    1.321234e-07    6.959839e-24    3.903459e-21    1.124877e-18    1.707575e-21    0.000000e+00    0.000000e+00    7.682947e-01    
1.220446e-04        1.156832e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478722e+01        1.422278e+00        2.801001e+01        5.479815e-04    8.447528e-13    5.398515e-07    1.649790e-01    4.267583e-09    9.867978e-07    2.811716e-05    2.277198e-07    6.624043e-02    2.971704e-07    3.247079e-14    4.461539e-16    1.003047e-15    1.086930e-14    2.361009e-15    9.224606e-16    6.884505e-17    1.510826e-10    1.794204e-09    1.482926e-05    2.260801e-06    3.932308e-09    1.788039e-10    9.797094e-09    8.442550e-08    4.237278e-24    2.334721e-21    9.331205e-19    1.389309e-21    0.000000e+00    0.000000e+00    7.681852e-01    5.870306e-04    5.136373e-13    3.885542e-08    1.884683e-01    1.535781e-10    5.636477e-07    1.707206e-05    2.683370e-07    4.260339e-02    3.608694e-07    1.857477e-14    2.391646e-16    5.015950e-16    1.126201e-14    2.784152e-15    1.054589e-15    7.870602e-17    1.672857e-10    1.986627e-09    2.435630e-05    3.794608e-06    6.600127e-09    3.958070e-10    2.203978e-08    1.326604e-07    4.847832e-24    2.587113e-21    1.000414e-18    1.489502e-21    0.000000e+00    0.000000e+00    7.682947e-01    
1.726795e-04        1.636786e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478701e+01        1.422281e+00        2.801007e+01        5.460364e-04    7.457187e-13    4.745711e-07    1.649797e-01    2.551161e-09    6.852893e-07    2.344412e-05    1.916440e-07    6.624323e-02    2.218574e-07    2.411467e-14    2.442367e-16    6.947682e-16    6.506152e-15    1.927681e-15    8.241628e-16    5.573060e-17    1.114759e-10    1.794208e-09    1.710320e-05    1.934164e-06    3.364182e-09    1.462135e-10    9.428095e-09    8.474514e-08    2.662768e-24    1.476944e-21    8.222018e-19    1.153691e-21    0.000000e+00    0.000000e+00    7.681869e-01    5.849456e-04    4.534204e-13    3.415683e-08    1.884686e-01    9.180877e-11    3.914286e-07    1.423467e-05    2.258259e-07    4.260510e-02    2.694123e-07    1.379466e-14    1.309249e-16    3.474328e-16    6.741202e-15    2.273158e-15    9.422091e-16    6.371299e-17    1.234311e-10    1.986627e-09    2.809107e-05    3.246363e-06    5.646551e-09    3.236629e-10    2.120962e-08    1.331624e-07    3.046442e-24    1.636604e-21    8.814944e-19    1.236889e-21    0.000000e+00    0.000000e+00    7.682947e-01    
2.365554e-04        2.242246e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478683e+01        1.422284e+00        2.801012e+01        5.443874e-04    6.549945e-13    4.127371e-07    1.649802e-01    1.492772e-09    4.656733e-07    1.933399e-05    1.614226e-07    6.624571e-02    1.558552e-07    1.757822e-14    1.332538e-16    4.711060e-16    3.814465e-15    1.494681e-15    7.254032e-16    4.462311e-17    8.410171e-11    1.794212e-09    1.905610e-05    1.632675e-06    2.839793e-09    1.137140e-10    8.665147e-09    8.501987e-08    1.575804e-24    9.168513e-22    7.212869e-19    9.210342e-22    0.000000e+00    0.000000e+00    7.681884e-01    5.831780e-04    3.982564e-13    2.970633e-08    1.884689e-01    5.372038e-11    2.659862e-07    1.173908e-05    1.902139e-07    4.260661e-02    1.892623e-07    1.005550e-14    7.143153e-17    2.355856e-16    3.952264e-15    1.762552e-15    8.293023e-16    5.101446e-17    9.312099e-11    1.986627e-09    3.129854e-05    2.740328e-06    4.766391e-09    2.517205e-10    1.949325e-08    1.335938e-07    1.802856e-24    1.015962e-21    7.733006e-19    9.874522e-22    0.000000e+00    0.000000e+00    7.682947e-01    
3.168961e-04        3.003769e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478669e+01        1.422286e+00        2.801017e+01        5.430242e-04    5.731832e-13    3.559168e-07    1.649807e-01    8.626817e-10    3.109425e-07    1.580332e-05    1.360380e-07    6.624783e-02    1.053259e-07    1.262677e-14    7.278325e-17    3.140290e-16    2.210876e-15    1.115372e-15    6.323563e-16    3.582850e-17    6.511704e-11    1.794214e-09    2.069216e-05    1.362206e-06    2.369357e-09    8.558432e-11    7.690883e-09    8.524960e-08    8.915834e-25    5.607754e-22    6.286268e-19    7.113059e-22    0.000000e+00    0.000000e+00    7.681896e-01    5.817168e-04    3.485122e-13    2.561671e-08    1.884692e-01    3.104527e-11    1.776059e-07    9.595341e-06    1.603015e-07    4.260791e-02    1.279019e-07    7.223046e-15    3.901585e-17    1.570360e-16    2.290742e-15    1.315263e-15    7.229272e-16    4.096013e-17    7.210024e-11    1.986627e-09    3.398562e-05    2.286363e-06    3.976791e-09    1.894516e-10    1.730150e-08    1.339546e-07    1.020047e-24    6.213939e-22    6.739575e-19    7.625987e-22    0.000000e+00    0.000000e+00    7.682947e-01    
4.178382e-04        3.960565e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478656e+01        1.422288e+00        2.801020e+01        5.419182e-04    5.002059e-13    3.048800e-07    1.649811e-01    4.969649e-10    2.049198e-07    1.283100e-05    1.144280e-07    6.624962e-02    6.955628e-08    8.970615e-15    3.984554e-17    2.066723e-16    1.279070e-15    8.081388e-16    5.478718e-16    2.905431e-17    5.158614e-11    1.794217e-09    2.203680e-05    1.125741e-06    1.958062e-09    6.337985e-11    6.649343e-09    8.543712e-08    4.867036e-25    3.389371e-22    5.425313e-19    5.349665e-22    0.000000e+00    0.000000e+00    7.681906e-01    5.805313e-04    3.041394e-13    2.194336e-08    1.884694e-01    1.788422e-11    1.170471e-07    7.790620e-06    1.348369e-07    4.260901e-02    8.446520e-08    5.131564e-15    2.135939e-17    1.033502e-16    1.325273e-15    9.529679e-16    6.263414e-16    3.321565e-17    5.711820e-11    1.986627e-09    3.619405e-05    1.889470e-06    3.286458e-09    1.402990e-10    1.495842e-08    1.342491e-07    5.568294e-25    3.755750e-22    5.816528e-19    5.735426e-22    0.000000e+00    0.000000e+00    7.682947e-01    
5.452660e-04        5.168410e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478646e+01        1.422289e+00        2.801023e+01        5.410306e-04    4.353114e-13    2.596142e-07    1.649815e-01    2.874067e-10    1.336803e-07    1.036261e-05    9.579978e-08    6.625111e-02    4.528188e-08    6.315159e-15    2.182390e-17    1.346800e-16    7.441885e-16    5.709805e-16    4.727387e-16    2.384119e-17    4.151412e-11    1.794219e-09    2.312918e-05    9.229624e-07    1.605360e-09    4.690388e-11    5.635333e-09    8.558722e-08    2.571907e-25    2.029265e-22    4.613683e-19    3.937471e-22    0.000000e+00    0.000000e+00    7.681914e-01    5.795798e-04    2.646814e-13    1.868539e-08    1.884696e-01    1.034286e-11    7.635606e-08    6.291876e-06    1.128862e-07    4.260992e-02    5.498768e-08    3.612530e-15    1.169879e-17    6.734906e-17    7.710696e-16    6.733070e-16    5.404468e-16    2.725584e-17    4.596602e-11    1.986627e-09    3.798819e-05    1.549121e-06    2.694472e-09    1.038274e-10    1.267728e-08    1.344848e-07    2.942472e-25    2.248619e-22    4.946368e-19    4.221395e-22    0.000000e+00    0.000000e+00    7.682947e-01    
7.075952e-04        6.707070e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478638e+01        1.422290e+00        2.801026e+01        5.403235e-04    3.775006e-13    2.196988e-07    1.649817e-01    1.678026e-10    8.652757e-08    8.333498e-06    7.968318e-08    6.625233e-02    2.919654e-08    4.408307e-15    1.192781e-17    8.710239e-17    4.380771e-16    3.937627e-16    4.046531e-16    1.968372e-17    3.369006e-11    1.794220e-09    2.400925e-05    7.517532e-07    1.307567e-09    3.521585e-11    4.703273e-09    8.570483e-08    1.313749e-25    1.209589e-22    3.839489e-19    2.844849e-22    0.000000e+00    0.000000e+00    7.681920e-01    5.788218e-04    2.295307e-13    1.581252e-08    1.884697e-01    6.038683e-12    4.942313e-08    5.059854e-06    9.389500e-08    4.261067e-02    3.545456e-08    2.521730e-15    6.393947e-18    4.355702e-17    4.539007e-16    4.643293e-16    4.626092e-16    2.250290e-17    3.730289e-11    1.986627e-09    3.943361e-05    1.261758e-06    2.194648e-09    7.795444e-11    1.058050e-08    1.346695e-07    1.503035e-25    1.340338e-22    4.116344e-19    3.049983e-22    0.000000e+00    0.000000e+00    7.682947e-01    
