t[s](1)             csi[m](2)           T0[K](3)            P0[Pa](4)           T[K](5)             P[Pa](6)            v[m/s](7)           rho[kg/m3](8)       MW[kg/kmol](9)      NO_x(10)        NH3_x(11)       H2_x(12)        O2_x(13)        H_x(14)         O_x(15)         OH_x(16)        HO2_x(17)       H2O_x(18)       H2O2_x(19)      NH2_x(20)       NH_x(21)        N_x(22)         NNH_x(23)       NH2OH_x(24)     H2NO_x(25)      HNOH_x(26)      HNO_x(27)       HON_x(28)       NO2_x(29)       HONO_x(30)      HNO2_x(31)      NO3_x(32)       HONO2_x(33)     N2O_x(34)       N2H4_x(35)      N2H3_x(36)      N2H2_x(37)      H2NN_x(38)      AR_x(39)        HE_x(40)        N2_x(41)        NO_w(42)        NH3_w(43)       H2_w(44)        O2_w(45)        H_w(46)         O_w(47)         OH_w(48)        HO2_w(49)       H2O_w(50)       H2O2_w(51)      NH2_w(52)       NH_w(53)        N_w(54)         NNH_w(55)       NH2OH_w(56)     H2NO_w(57)      HNOH_w(58)      HNO_w(59)       HON_w(60)       NO2_w(61)       HONO_w(62)      HNO2_w(63)      NO3_w(64)       HONO2_w(65)     N2O_w(66)       N2H4_w(67)      N2H3_w(68)      N2H2_w(69)      H2NN_w(70)      AR_w(71)        HE_w(72)        N2_w(73)        
2.000605e-04        3.181718e-03        2.106483e+03        5.066250e+05        2.110956e+03        5.066250e+05        1.591493e+01        7.119303e-01        2.466403e+01        2.142004e-03    1.321053e-07    1.168369e-02    1.152084e-04    2.138080e-04    8.789053e-06    7.572379e-04    5.170755e-08    3.037032e-01    2.361897e-08    1.134921e-08    4.786701e-09    7.161538e-09    1.623471e-09    7.475849e-12    1.683033e-10    3.909326e-11    1.689811e-07    1.111681e-08    1.331529e-07    4.045145e-08    2.824734e-10    1.148454e-14    4.232441e-13    8.855300e-08    9.359912e-17    3.297260e-15    3.428705e-13    7.126930e-15    0.000000e+00    0.000000e+00    6.813754e-01    2.605939e-03    9.122127e-08    9.550064e-04    1.494662e-04    8.738166e-06    5.701259e-06    5.221508e-04    6.919628e-08    2.218296e-01    3.257276e-08    7.373020e-09    2.914053e-09    4.067123e-09    1.910327e-09    1.001163e-11    2.185128e-10    5.075587e-11    2.124867e-07    1.397892e-08    2.483657e-07    7.710596e-08    5.384327e-10    2.887150e-14    1.081310e-12    1.580229e-07    1.216134e-16    4.149376e-15    4.174662e-13    8.677482e-15    0.000000e+00    0.000000e+00    7.739225e-01    
2.689967e-04        4.278984e-03        2.106483e+03        5.066250e+05        2.111612e+03        5.066250e+05        1.591908e+01        7.117448e-01        2.466528e+01        2.139538e-03    1.340127e-07    1.163027e-02    9.838685e-05    1.990942e-04    7.696579e-06    7.092745e-04    4.340469e-08    3.038039e-01    2.065317e-08    1.080908e-08    4.393952e-09    6.695834e-09    1.512794e-09    7.159436e-12    1.710299e-10    3.974493e-11    1.609987e-07    1.111731e-08    1.285023e-07    3.775469e-08    2.637894e-10    9.681586e-15    3.812687e-13    8.332299e-08    8.494907e-17    3.049098e-15    3.355680e-13    6.467866e-15    0.000000e+00    0.000000e+00    6.814112e-01    2.602807e-03    9.253371e-08    9.505926e-04    1.276362e-04    8.136415e-06    4.992343e-06    4.890530e-04    5.808225e-08    2.218919e-01    2.848120e-08    7.021765e-09    2.674820e-09    3.802452e-09    1.780004e-09    9.587410e-12    2.220416e-10    5.159934e-11    2.024390e-07    1.397885e-08    2.396789e-07    7.196192e-08    5.027930e-10    2.433773e-14    9.740210e-13    1.486825e-07    1.103688e-16    3.836887e-15    4.085543e-13    7.874632e-15    0.000000e+00    0.000000e+00    7.739240e-01    
3.563752e-04        5.670135e-03        2.106483e+03        5.066250e+05        2.112170e+03        5.066250e+05        1.592260e+01        7.115873e-01        2.466634e+01        2.136562e-03    1.393536e-07    1.158510e-02    8.466838e-05    1.866896e-04    6.824115e-06    6.684016e-04    3.685185e-08    3.038892e-01    1.828922e-08    1.058051e-08    4.093751e-09    6.308429e-09    1.419401e-09    6.989572e-12    1.736274e-10    4.036600e-11    1.540754e-07    1.111771e-08    1.243681e-07    3.545789e-08    2.478596e-10    8.291235e-15    3.467201e-13    7.932811e-08    8.109950e-17    2.871147e-15    3.330294e-13    5.953280e-15    0.000000e+00    0.000000e+00    6.814419e-01    2.599076e-03    9.621743e-08    9.468600e-04    1.098347e-04    7.629149e-06    4.426235e-06    4.608510e-04    4.931143e-08    2.219447e-01    2.522019e-08    6.872992e-09    2.491966e-09    3.582298e-09    1.670044e-09    9.359540e-12    2.254042e-10    5.240340e-11    1.937254e-07    1.397875e-08    2.319580e-07    6.758125e-08    4.724100e-10    2.084175e-14    8.857223e-13    1.415479e-07    1.053628e-16    3.612805e-15    4.054463e-13    7.247812e-15    0.000000e+00    0.000000e+00    7.739257e-01    
4.607998e-04        7.332995e-03        2.106483e+03        5.066250e+05        2.112592e+03        5.066250e+05        1.592527e+01        7.114682e-01        2.466713e+01        2.133154e-03    1.441851e-07    1.155086e-02    7.475701e-05    1.774977e-04    6.207751e-06    6.378972e-04    3.225482e-08    3.039535e-01    1.662144e-08    1.043511e-08    3.874825e-09    6.019710e-09    1.350146e-09    6.877037e-12    1.756325e-10    4.084604e-11    1.487798e-07    1.111797e-08    1.211398e-07    3.373442e-08    2.358967e-10    7.336061e-15    3.215935e-13    7.629478e-08    7.875574e-17    2.741634e-15    3.319250e-13    5.582183e-15    0.000000e+00    0.000000e+00    6.814656e-01    2.594846e-03    9.955014e-08    9.440309e-04    9.697418e-05    7.253281e-06    4.026322e-06    4.398046e-04    4.315875e-08    2.219845e-01    2.291964e-08    6.778323e-09    2.358624e-09    3.418236e-09    1.588508e-09    9.208551e-12    2.279999e-10    5.302488e-11    1.870610e-07    1.397863e-08    2.259296e-07    6.429431e-08    4.495947e-10    1.844013e-14    8.215082e-13    1.361310e-07    1.023145e-16    3.449726e-15    4.040887e-13    6.795803e-15    0.000000e+00    0.000000e+00    7.739277e-01    
5.849377e-04        9.310055e-03        2.106483e+03        5.066250e+05        2.112893e+03        5.066250e+05        1.592718e+01        7.113828e-01        2.466769e+01        2.129232e-03    1.478222e-07    1.152598e-02    6.807007e-05    1.711738e-04    5.799850e-06    6.168586e-04    2.922384e-08    3.039992e-01    1.551839e-08    1.033667e-08    3.724585e-09    5.819537e-09    1.302482e-09    6.801585e-12    1.769649e-10    4.116626e-11    1.449853e-07    1.111811e-08    1.187929e-07    3.252615e-08    2.275060e-10    6.714151e-15    3.044810e-13    7.411676e-08    7.747220e-17    2.654260e-15    3.315935e-13    5.332256e-15    0.000000e+00    0.000000e+00    6.814831e-01    2.590016e-03    1.020590e-07    9.419763e-04    8.829792e-05    6.994703e-06    3.761674e-06    4.252897e-04    3.910224e-08    2.220129e-01    2.139813e-08    6.714228e-09    2.267121e-09    3.304495e-09    1.532394e-09    9.107311e-12    2.297244e-10    5.343937e-11    1.822859e-07    1.397849e-08    2.215476e-07    6.199007e-08    4.335930e-10    1.687650e-14    7.777766e-13    1.322418e-07    1.006448e-16    3.339709e-15    4.036759e-13    6.491392e-15    0.000000e+00    0.000000e+00    7.739300e-01    
7.369512e-04        1.173131e-02        2.106483e+03        5.066250e+05        2.113105e+03        5.066250e+05        1.592852e+01        7.113228e-01        2.466808e+01        2.124542e-03    1.502950e-07    1.150796e-02    6.382684e-05    1.670891e-04    5.544805e-06    6.033293e-04    2.733007e-08    3.040310e-01    1.482838e-08    1.027102e-08    3.626445e-09    5.688450e-09    1.271696e-09    6.748249e-12    1.776674e-10    4.133722e-11    1.423650e-07    1.111815e-08    1.171620e-07    3.171757e-08    2.218901e-10    6.326167e-15    2.933898e-13    7.262365e-08    7.631025e-17    2.596185e-15    3.319525e-13    5.171855e-15    0.000000e+00    0.000000e+00    6.814961e-01    2.584271e-03    1.037646e-07    9.404884e-04    8.279248e-05    6.827683e-06    3.596199e-06    4.159554e-04    3.656776e-08    2.220326e-01    2.044637e-08    6.671477e-09    2.207350e-09    3.230009e-09    1.496150e-09    9.035753e-12    2.306326e-10    5.366046e-11    1.789887e-07    1.397832e-08    2.185025e-07    6.044808e-08    4.228834e-10    1.590102e-14    7.494332e-13    1.295757e-07    9.913371e-17    3.266585e-15    4.041066e-13    6.296024e-15    0.000000e+00    0.000000e+00    7.739327e-01    
9.238612e-04        1.470861e-02        2.106483e+03        5.066250e+05        2.113249e+03        5.066250e+05        1.592944e+01        7.112818e-01        2.466833e+01        2.118870e-03    1.516593e-07    1.149488e-02    6.146439e-05    1.647581e-04    5.404281e-06    5.957564e-04    2.628359e-08    3.040523e-01    1.444720e-08    1.023145e-08    3.571050e-09    5.612090e-09    1.254142e-09    6.715152e-12    1.778013e-10    4.137377e-11    1.406515e-07    1.111810e-08    1.161006e-07    3.121786e-08    2.184210e-10    6.106702e-15    2.868665e-13    7.167731e-08    7.623492e-17    2.564108e-15    3.340135e-13    5.078739e-15    0.000000e+00    0.000000e+00    6.815060e-01    2.577345e-03    1.047055e-07    9.394102e-04    7.972722e-05    6.732362e-06    3.505024e-06    4.107302e-04    3.516719e-08    2.220459e-01    1.992056e-08    6.645706e-09    2.173609e-09    3.186618e-09    1.475483e-09    8.991344e-12    2.308042e-10    5.370735e-11    1.768326e-07    1.397811e-08    2.165209e-07    5.949512e-08    4.162676e-10    1.534923e-14    7.327627e-13    1.278860e-07    9.903484e-17    3.226193e-15    4.066114e-13    6.182604e-15    0.000000e+00    0.000000e+00    7.739359e-01    
1.155329e-03        1.839584e-02        2.106483e+03        5.066250e+05        2.113351e+03        5.066250e+05        1.593010e+01        7.112522e-01        2.466850e+01        2.111922e-03    1.522533e-07    1.148461e-02    6.038249e-05    1.636243e-04    5.340322e-06    5.923066e-04    2.580188e-08    3.040670e-01    1.427204e-08    1.020730e-08    3.541382e-09    5.571912e-09    1.245630e-09    6.686521e-12    1.774647e-10    4.129950e-11    1.395187e-07    1.111797e-08    1.154131e-07    3.092123e-08    2.163644e-10    5.996141e-15    2.833612e-13    7.108948e-08    7.537120e-17    2.541572e-15    3.279006e-13    5.031356e-15    0.000000e+00    0.000000e+00    6.815142e-01    2.568876e-03    1.051148e-07    9.385639e-04    7.832330e-05    6.685986e-06    3.463518e-06    4.083490e-04    3.452243e-08    2.220551e-01    1.967890e-08    6.629975e-09    2.155536e-09    3.163782e-09    1.465458e-09    8.952945e-12    2.303656e-10    5.361058e-11    1.754072e-07    1.397785e-08    2.152372e-07    5.892939e-08    4.123452e-10    1.507123e-14    7.238039e-13    1.268363e-07    9.791212e-17    3.197815e-15    3.991671e-13    6.124879e-15    0.000000e+00    0.000000e+00    7.739399e-01    
1.454005e-03        2.315387e-02        2.106483e+03        5.066250e+05        2.113439e+03        5.066250e+05        1.593068e+01        7.112264e-01        2.466864e+01        2.103029e-03    1.522950e-07    1.147477e-02    6.004343e-05    1.631700e-04    5.320581e-06    5.912730e-04    2.564388e-08    3.040794e-01    1.421529e-08    1.019057e-08    3.527928e-09    5.552150e-09    1.242258e-09    6.662591e-12    1.767516e-10    4.113730e-11    1.386284e-07    1.111776e-08    1.148893e-07    3.072383e-08    2.149993e-10    5.944293e-15    2.814532e-13    7.066937e-08    7.508947e-17    2.532508e-15    3.282907e-13    5.009571e-15    0.000000e+00    0.000000e+00    6.815224e-01    2.558045e-03    1.051430e-07    9.377551e-04    7.788308e-05    6.667385e-06    3.450695e-06    4.076341e-04    3.431084e-08    2.220629e-01    1.960055e-08    6.619071e-09    2.147335e-09    3.152544e-09    1.461484e-09    8.920855e-12    2.294387e-10    5.339972e-11    1.742869e-07    1.397751e-08    2.142592e-07    5.855285e-08    4.097413e-10    1.494083e-14    7.189260e-13    1.260860e-07    9.754559e-17    3.186393e-15    3.996398e-13    6.098326e-15    0.000000e+00    0.000000e+00    7.739449e-01    
1.864051e-03        2.968632e-02        2.106483e+03        5.066250e+05        2.113539e+03        5.066250e+05        1.593134e+01        7.111972e-01        2.466879e+01        2.090911e-03    1.520073e-07    1.146300e-02    6.009376e-05    1.630389e-04    5.323892e-06    5.915241e-04    2.565177e-08    3.040930e-01    1.421937e-08    1.017381e-08    3.520818e-09    5.540466e-09    1.241348e-09    6.634344e-12    1.756372e-10    4.088229e-11    1.376893e-07    1.111746e-08    1.143499e-07    3.054368e-08    2.137567e-10    5.916892e-15    2.801042e-13    7.025983e-08    7.479090e-17    2.524334e-15    3.277286e-13    4.997494e-15    0.000000e+00    0.000000e+00    6.815326e-01    2.543290e-03    1.049438e-07    9.367876e-04    7.794790e-05    6.661990e-06    3.452823e-06    4.078048e-04    3.432119e-08    2.220715e-01    1.960606e-08    6.608145e-09    2.142995e-09    3.145891e-09    1.460404e-09    8.882982e-12    2.279907e-10    5.306839e-11    1.731052e-07    1.397704e-08    2.132519e-07    5.820918e-08    4.073707e-10    1.487187e-14    7.154759e-13    1.253546e-07    9.715715e-17    3.176089e-15    3.989531e-13    6.083587e-15    0.000000e+00    0.000000e+00    7.739518e-01    
2.487199e-03        3.961420e-02        2.106483e+03        5.066250e+05        2.113681e+03        5.066250e+05        1.593227e+01        7.111553e-01        2.466899e+01        2.072670e-03    1.514437e-07    1.144590e-02    6.036212e-05    1.630236e-04    5.340209e-06    5.925238e-04    2.574735e-08    3.041122e-01    1.425600e-08    1.015078e-08    3.514268e-09    5.528420e-09    1.241352e-09    6.593558e-12    1.739098e-10    4.048646e-11    1.363786e-07    1.111699e-08    1.136000e-07    3.030516e-08    2.121130e-10    5.891486e-15    2.785299e-13    6.970477e-08    7.437491e-17    2.514460e-15    3.269048e-13    4.986202e-15    0.000000e+00    0.000000e+00    6.815474e-01    2.521081e-03    1.045539e-07    9.353818e-04    7.829533e-05    6.661310e-06    3.463376e-06    4.084906e-04    3.444879e-08    2.220837e-01    1.965640e-08    6.593131e-09    2.138990e-09    3.139025e-09    1.460397e-09    8.828297e-12    2.257465e-10    5.255413e-11    1.714560e-07    1.397634e-08    2.118518e-07    5.775414e-08    4.042349e-10    1.480789e-14    7.114489e-13    1.243632e-07    9.661595e-17    3.163640e-15    3.979470e-13    6.069791e-15    0.000000e+00    0.000000e+00    7.739622e-01    
3.654936e-03        5.821990e-02        2.106483e+03        5.066250e+05        2.113941e+03        5.066250e+05        1.593399e+01        7.110788e-01        2.466937e+01        2.039034e-03    1.503659e-07    1.141451e-02    6.090818e-05    1.630395e-04    5.373236e-06    5.945251e-04    2.594536e-08    3.041474e-01    1.433136e-08    1.010817e-08    3.502970e-09    5.507060e-09    1.241692e-09    6.518789e-12    1.707223e-10    3.975564e-11    1.339907e-07    1.111610e-08    1.122233e-07    2.987203e-08    2.091275e-10    5.847655e-15    2.757074e-13    6.869935e-08    7.360997e-17    2.496830e-15    3.253814e-13    4.967031e-15    0.000000e+00    0.000000e+00    6.815746e-01    2.480130e-03    1.038081e-07    9.328027e-04    7.900242e-05    6.661858e-06    3.484742e-06    4.098640e-04    3.471319e-08    2.221060e-01    1.976000e-08    6.565356e-09    2.132081e-09    3.126848e-09    1.460775e-09    8.728054e-12    2.216055e-10    5.160468e-11    1.684513e-07    1.397501e-08    2.092811e-07    5.692783e-08    3.985392e-10    1.469750e-14    7.042286e-13    1.225676e-07    9.562081e-17    3.141410e-15    3.960864e-13    6.046361e-15    0.000000e+00    0.000000e+00    7.739813e-01    
6.281892e-03        1.000827e-01        2.106483e+03        5.066250e+05        2.114505e+03        5.066250e+05        1.593771e+01        7.109126e-01        2.467019e+01        1.965886e-03    1.479876e-07    1.134632e-02    6.211645e-05    1.630732e-04    5.445929e-06    5.989089e-04    2.638251e-08    3.042239e-01    1.449707e-08    1.001218e-08    3.477254e-09    5.458140e-09    1.242425e-09    6.356267e-12    1.638382e-10    3.817605e-11    1.288183e-07    1.111408e-08    1.091852e-07    2.892434e-08    2.025899e-10    5.748306e-15    2.694219e-13    6.652928e-08    7.191780e-17    2.458426e-15    3.220277e-13    4.925238e-15    0.000000e+00    0.000000e+00    6.816338e-01    2.391079e-03    1.021629e-07    9.271993e-04    8.056696e-05    6.663014e-06    3.531769e-06    4.128725e-04    3.529690e-08    2.221545e-01    1.998782e-08    6.502793e-09    2.116359e-09    3.098970e-09    1.461588e-09    8.510170e-12    2.126627e-10    4.955267e-11    1.619433e-07    1.397201e-08    2.036086e-07    5.511997e-08    3.860676e-10    1.444732e-14    6.881510e-13    1.186920e-07    9.341955e-17    3.092990e-15    3.919910e-13    5.995289e-15    0.000000e+00    0.000000e+00    7.740229e-01    
