t[s](1)             csi[m](2)           T0[K](3)            P0[Pa](4)           T[K](5)             P[Pa](6)            v[m/s](7)           rho[kg/m3](8)       MW[kg/kmol](9)      NO_x(10)        NH3_x(11)       H2_x(12)        O2_x(13)        H_x(14)         O_x(15)         OH_x(16)        HO2_x(17)       H2O_x(18)       H2O2_x(19)      NH2_x(20)       NH_x(21)        N_x(22)         NNH_x(23)       NH2OH_x(24)     H2NO_x(25)      HNOH_x(26)      HNO_x(27)       HON_x(28)       NO2_x(29)       HONO_x(30)      HNO2_x(31)      NO3_x(32)       HONO2_x(33)     N2O_x(34)       N2H4_x(35)      N2H3_x(36)      N2H2_x(37)      H2NN_x(38)      AR_x(39)        HE_x(40)        N2_x(41)        NO_w(42)        NH3_w(43)       H2_w(44)        O2_w(45)        H_w(46)         O_w(47)         OH_w(48)        HO2_w(49)       H2O_w(50)       H2O2_w(51)      NH2_w(52)       NH_w(53)        N_w(54)         NNH_w(55)       NH2OH_w(56)     H2NO_w(57)      HNOH_w(58)      HNO_w(59)       HON_w(60)       NO2_w(61)       HONO_w(62)      HNO2_w(63)      NO3_w(64)       HONO2_w(65)     N2O_w(66)       N2H4_w(67)      N2H3_w(68)      N2H2_w(69)      H2NN_w(70)      AR_w(71)        HE_w(72)        N2_w(73)        
4.116847e-05        3.902291e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478814e+01        1.422268e+00        2.800982e+01        3.968822e-04    1.747259e-12    5.480245e-07    1.650580e-01    1.011271e-08    1.813445e-06    3.808213e-05    3.287513e-07    6.623501e-02    3.215090e-07    1.038817e-13    1.574086e-15    1.391883e-15    2.573127e-14    4.334229e-15    1.575312e-15    1.368523e-16    1.957524e-10    2.330217e-09    7.412173e-06    2.061395e-06    3.585414e-09    2.055253e-10    6.600252e-09    1.317302e-07    2.297595e-23    1.054306e-20    2.704102e-18    2.691881e-21    0.000000e+00    0.000000e+00    7.682594e-01    4.251669e-04    1.062398e-12    3.944393e-08    1.885598e-01    3.639300e-10    1.035826e-06    2.312270e-05    3.873914e-07    4.260019e-02    3.904275e-07    5.942547e-14    8.438078e-16    6.960453e-16    2.666111e-14    5.111049e-15    1.800962e-15    1.564552e-16    2.167477e-10    2.580144e-09    1.217419e-05    3.459942e-06    6.017927e-09    4.549615e-10    1.484819e-08    2.069932e-07    2.628675e-23    1.168288e-20    2.899132e-18    2.886030e-21    0.000000e+00    0.000000e+00    7.683740e-01    
5.757784e-05        5.457704e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478802e+01        1.422270e+00        2.800986e+01        3.958791e-04    1.656782e-12    5.212068e-07    1.650584e-01    8.295617e-09    1.583189e-06    3.559757e-05    3.136612e-07    6.623641e-02    3.370598e-07    9.295540e-14    1.259089e-15    1.212530e-15    2.111458e-14    4.608274e-15    1.607209e-15    1.382926e-16    1.727243e-10    2.330220e-09    8.515406e-06    1.961545e-06    3.411768e-09    2.080634e-10    7.099706e-09    1.319441e-07    2.230253e-23    9.161102e-21    2.552168e-18    2.617287e-21    0.000000e+00    0.000000e+00    7.682603e-01    4.240917e-04    1.007383e-12    3.751369e-08    1.885600e-01    2.985372e-10    9.043045e-07    2.161410e-05    3.696092e-07    4.260104e-02    4.093114e-07    5.317501e-14    6.749492e-16    6.063550e-16    2.187757e-14    5.434205e-15    1.837427e-15    1.581017e-16    1.912495e-10    2.580144e-09    1.398619e-05    3.292345e-06    5.726464e-09    4.605793e-10    1.597176e-08    2.073290e-07    2.551626e-23    1.015151e-20    2.736237e-18    2.806053e-21    0.000000e+00    0.000000e+00    7.683740e-01    
8.326186e-05        7.892240e-03        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478787e+01        1.422272e+00        2.800990e+01        3.945646e-04    1.535537e-12    4.834735e-07    1.650589e-01    6.255119e-09    1.304051e-06    3.231580e-05    2.871254e-07    6.623829e-02    3.263629e-07    7.911284e-14    9.153622e-16    9.959649e-16    1.592879e-14    4.620018e-15    1.583984e-15    1.316049e-16    1.439795e-10    2.330224e-09    9.979904e-06    1.811972e-06    3.151622e-09    2.032805e-10    7.565533e-09    1.322272e-07    1.926212e-23    7.181142e-21    2.356099e-18    2.456414e-21    0.000000e+00    0.000000e+00    7.682616e-01    4.226829e-04    9.336604e-13    3.479779e-08    1.885603e-01    2.251047e-10    7.448623e-07    1.962145e-05    3.383397e-07    4.260218e-02    3.963208e-07    4.525632e-14    4.906895e-16    4.980554e-16    1.650435e-14    5.448046e-15    1.810872e-15    1.504558e-16    1.594215e-10    2.580144e-09    1.639154e-05    3.041290e-06    5.289815e-09    4.499911e-10    1.701967e-08    2.077736e-07    2.203770e-23    7.957482e-21    2.526023e-18    2.633573e-21    0.000000e+00    0.000000e+00    7.683740e-01    
1.257191e-04        1.191667e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478768e+01        1.422275e+00        2.800996e+01        3.928797e-04    1.375182e-12    4.308110e-07    1.650596e-01    4.147659e-09    9.819953e-07    2.804740e-05    2.499524e-07    6.624078e-02    2.786935e-07    6.233878e-14    5.797948e-16    7.473751e-16    1.057125e-14    4.202123e-15    1.485455e-15    1.146733e-16    1.115754e-10    2.330229e-09    1.186979e-05    1.607911e-06    2.796700e-09    1.850535e-10    7.819911e-09    1.325944e-07    1.399096e-23    4.942558e-21    2.107635e-18    2.177425e-21    0.000000e+00    0.000000e+00    7.682631e-01    4.208771e-04    8.361572e-13    3.100737e-08    1.885607e-01    1.492626e-10    5.609056e-07    1.702974e-05    2.945356e-07    4.260370e-02    3.384326e-07    3.566069e-14    3.108045e-16    3.737415e-16    1.095320e-14    4.955242e-15    1.698226e-15    1.310987e-16    1.235418e-10    2.580144e-09    1.949556e-05    2.698780e-06    4.694090e-09    4.096420e-10    1.759190e-08    2.083500e-07    1.600696e-23    5.476878e-21    2.259635e-18    2.334458e-21    0.000000e+00    0.000000e+00    7.683740e-01    
1.852740e-04        1.756173e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478749e+01        1.422278e+00        2.801001e+01        3.911930e-04    1.206561e-12    3.727044e-07    1.650603e-01    2.540759e-09    6.981316e-07    2.364898e-05    2.124725e-07    6.624337e-02    2.121765e-07    4.669550e-14    3.409417e-16    5.295182e-16    6.484759e-15    3.459539e-15    1.332571e-15    9.330926e-17    8.440339e-11    2.330233e-09    1.377754e-05    1.388322e-06    2.414769e-09    1.557084e-10    7.658592e-09    1.329683e-07    8.888372e-24    3.162642e-21    1.855866e-18    1.824287e-21    0.000000e+00    0.000000e+00    7.682646e-01    4.190693e-04    7.336284e-13    2.682513e-08    1.885612e-01    9.143462e-11    3.987648e-07    1.435909e-05    2.503700e-07    4.260527e-02    2.576569e-07    2.671195e-14    1.827646e-16    2.647968e-16    6.719050e-15    4.079561e-15    1.523440e-15    1.066743e-16    9.345539e-11    2.580144e-09    2.262889e-05    2.330210e-06    4.053034e-09    3.446819e-10    1.722895e-08    2.089373e-07    1.016911e-23    3.504535e-21    1.989705e-18    1.955848e-21    0.000000e+00    0.000000e+00    7.683740e-01    
2.621640e-04        2.484994e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478732e+01        1.422281e+00        2.801006e+01        3.897157e-04    1.049009e-12    3.166807e-07    1.650610e-01    1.498987e-09    4.815224e-07    1.963928e-05    1.801028e-07    6.624573e-02    1.511954e-07    3.404381e-14    1.952484e-16    3.641562e-16    3.834166e-15    2.662144e-15    1.164566e-15    7.383357e-17    6.467262e-11    2.330238e-09    1.546563e-05    1.179155e-06    2.050961e-09    1.234859e-10    7.141336e-09    1.333023e-07    5.246664e-24    1.961240e-21    1.624693e-18    1.460450e-21    0.000000e+00    0.000000e+00    7.682660e-01    4.174861e-04    6.378303e-13    2.279282e-08    1.885616e-01    5.394413e-11    2.750396e-07    1.192447e-05    2.122264e-07    4.260672e-02    1.836041e-07    1.947457e-14    1.046643e-16    1.821037e-16    3.972685e-15    3.139252e-15    1.331370e-15    8.440890e-17    7.160843e-11    2.580144e-09    2.540146e-05    1.979132e-06    3.442399e-09    2.733526e-10    1.606529e-08    2.094617e-07    6.002650e-24    2.173253e-21    1.741858e-18    1.565770e-21    0.000000e+00    0.000000e+00    7.683740e-01    
3.598749e-04        3.411168e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478717e+01        1.422283e+00        2.801011e+01        3.884800e-04    9.067583e-13    2.654215e-07    1.650615e-01    8.640828e-10    3.249301e-07    1.613103e-05    1.527597e-07    6.624779e-02    1.037530e-07    2.434387e-14    1.102455e-16    2.451427e-16    2.217592e-15    1.956299e-15    1.001946e-15    5.813074e-17    5.068939e-11    2.330241e-09    1.689380e-05    9.884540e-07    1.719269e-09    9.397238e-11    6.407592e-09    1.335863e-07    2.946809e-24    1.189981e-21    1.414389e-18    1.125811e-21    0.000000e+00    0.000000e+00    7.682672e-01    4.161616e-04    5.513367e-13    1.910345e-08    1.885619e-01    3.109576e-11    1.855958e-07    9.794337e-06    1.800059e-07    4.260798e-02    1.259922e-07    1.392576e-14    5.909782e-17    1.225884e-16    2.297705e-15    2.306902e-15    1.145455e-15    6.645682e-17    5.612548e-11    2.580144e-09    2.774710e-05    1.659051e-06    2.885673e-09    2.080201e-10    1.441463e-08    2.099076e-07    3.371407e-24    1.318618e-21    1.516385e-18    1.206997e-21    0.000000e+00    0.000000e+00    7.683740e-01    
4.831173e-04        4.579347e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478705e+01        1.422285e+00        2.801014e+01        3.874762e-04    7.808212e-13    2.201624e-07    1.650620e-01    4.924467e-10    2.159362e-07    1.314776e-05    1.294423e-07    6.624955e-02    6.965176e-08    1.717248e-14    6.177372e-17    1.626013e-16    1.270222e-15    1.392205e-15    8.539951e-16    4.609361e-17    4.061862e-11    2.330244e-09    1.806755e-05    8.202082e-07    1.426634e-09    6.983167e-11    5.585007e-09    1.338188e-07    1.594300e-24    7.101288e-22    1.222056e-18    8.424947e-22    0.000000e+00    0.000000e+00    7.682682e-01    4.150857e-04    4.747626e-13    1.584595e-08    1.885622e-01    1.772166e-11    1.233397e-07    7.982965e-06    1.525295e-07    4.260905e-02    8.458133e-08    9.823396e-15    3.311416e-17    8.131184e-17    1.316109e-15    1.641710e-15    9.763118e-16    5.269554e-17    4.497463e-11    2.580144e-09    2.967489e-05    1.376660e-06    2.394502e-09    1.545813e-10    1.256411e-08    2.102727e-07    1.824015e-24    7.868928e-22    1.310181e-18    9.032485e-22    0.000000e+00    0.000000e+00    7.683740e-01    
6.389443e-04        6.056385e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478696e+01        1.422286e+00        2.801017e+01        3.866734e-04    6.700377e-13    1.809822e-07    1.650624e-01    2.796234e-10    1.418373e-07    1.065268e-05    1.092296e-07    6.625101e-02    4.605638e-08    1.198151e-14    3.439936e-17    1.066441e-16    7.266525e-16    9.659435e-16    7.233845e-16    3.694730e-17    3.305427e-11    2.330246e-09    1.901707e-05    6.749364e-07    1.173956e-09    5.145772e-11    4.762292e-09    1.340034e-07    8.340429e-25    4.175636e-22    1.043524e-18    6.155379e-22    0.000000e+00    0.000000e+00    7.682689e-01    4.142254e-04    4.074025e-13    1.302599e-08    1.885625e-01    1.006279e-11    8.101539e-08    6.468014e-06    1.287116e-07    4.260995e-02    5.592832e-08    6.853932e-15    1.843996e-17    5.332936e-17    7.529019e-16    1.139055e-15    8.269931e-16    4.223917e-17    3.659903e-11    2.580144e-09    3.123439e-05    1.132831e-06    1.970399e-09    1.139081e-10    1.071331e-08    2.105626e-07    9.542155e-25    4.627012e-22    1.118774e-18    6.599247e-22    0.000000e+00    0.000000e+00    7.683740e-01    
8.374023e-04        7.937506e-02        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478688e+01        1.422287e+00        2.801019e+01        3.860391e-04    5.726416e-13    1.474580e-07    1.650627e-01    1.592661e-10    9.234849e-08    8.591422e-06    9.158516e-08    6.625221e-02    3.011547e-08    8.278579e-15    1.905871e-17    6.935373e-17    4.183081e-16    6.549667e-16    6.102235e-16    2.993840e-17    2.711652e-11    2.330248e-09    1.977603e-05    5.516364e-07    9.594951e-10    3.816747e-11    3.993406e-09    1.341447e-07    4.212500e-25    2.444323e-22    8.754203e-19    4.407006e-22    0.000000e+00    0.000000e+00    7.682696e-01    4.135455e-04    3.481825e-13    1.061311e-08    1.885627e-01    5.731493e-12    5.274806e-08    5.216469e-06    1.079200e-07    4.261069e-02    3.657053e-08    4.735693e-15    1.021651e-17    3.468158e-17    4.334186e-16    7.723456e-16    6.976237e-16    3.422638e-17    3.002449e-11    2.580144e-09    3.248090e-05    9.258802e-07    1.610440e-09    8.448839e-11    8.983604e-09    2.107843e-07    4.819451e-25    2.708547e-22    9.385466e-19    4.724793e-22    0.000000e+00    0.000000e+00    7.683740e-01    
1.093461e-03        1.036461e-01        1.200000e+03        5.066250e+05        1.200000e+03        5.066250e+05        9.478681e+01        1.422288e+00        2.801021e+01        3.855437e-04    4.865934e-13    1.189043e-07    1.650630e-01    9.149464e-11    5.975345e-08    6.904492e-06    7.621364e-08    6.625320e-02    1.953117e-08    5.663333e-15    1.053406e-17    4.483424e-17    2.438621e-16    4.334803e-16    5.022850e-16    2.398518e-17    2.229276e-11    2.330250e-09    2.037581e-05    4.484282e-07    7.799796e-10    2.891600e-11    3.305977e-09    1.342466e-07    2.032671e-25    1.404437e-22    7.153998e-19    3.096749e-22    0.000000e+00    0.000000e+00    7.682701e-01    4.130145e-04    2.958625e-13    8.557991e-09    1.885629e-01    3.292606e-12    3.413025e-08    4.192210e-06    8.980680e-08    4.261129e-02    2.371754e-08    3.239661e-15    5.646832e-18    2.242015e-17    2.526710e-16    5.111655e-16    5.742252e-16    2.742048e-17    2.468341e-11    2.580144e-09    3.346598e-05    7.526525e-07    1.309136e-09    6.400907e-11    7.437153e-09    2.109443e-07    2.325544e-25    1.556251e-22    7.669866e-19    3.320053e-22    0.000000e+00    0.000000e+00    7.683740e-01    
