t[s](1)             csi[m](2)           T0[K](3)            P0[Pa](4)           T[K](5)             P[Pa](6)            v[m/s](7)           rho[kg/m3](8)       MW[kg/kmol](9)      NO_x(10)        NH3_x(11)       H2_x(12)        O2_x(13)        H_x(14)         O_x(15)         OH_x(16)        HO2_x(17)       H2O_x(18)       H2O2_x(19)      NH2_x(20)       NH_x(21)        N_x(22)         NNH_x(23)       NH2OH_x(24)     H2NO_x(25)      HNOH_x(26)      HNO_x(27)       HON_x(28)       NO2_x(29)       HONO_x(30)      HNO2_x(31)      NO3_x(32)       HONO2_x(33)     N2O_x(34)       N2H4_x(35)      N2H3_x(36)      N2H2_x(37)      H2NN_x(38)      AR_x(39)        HE_x(40)        N2_x(41)        NO_w(42)        NH3_w(43)       H2_w(44)        O2_w(45)        H_w(46)         O_w(47)         OH_w(48)        HO2_w(49)       H2O_w(50)       H2O2_w(51)      NH2_w(52)       NH_w(53)        N_w(54)         NNH_w(55)       NH2OH_w(56)     H2NO_w(57)      HNOH_w(58)      HNO_w(59)       HON_w(60)       NO2_w(61)       HONO_w(62)      HNO2_w(63)      NO3_w(64)       HONO2_w(65)     N2O_w(66)       N2H4_w(67)      N2H3_w(68)      N2H2_w(69)      H2NN_w(70)      AR_w(71)        HE_w(72)        N2_w(73)        
9.106819e-05        1.466861e-03        2.046906e+03        5.066250e+05        2.049739e+03        5.066250e+05        1.611584e+01        7.359099e-01        2.475544e+01        2.802447e-03    1.551918e-07    7.951346e-03    2.806736e-04    1.835924e-04    1.287548e-05    8.666769e-04    1.174800e-07    3.044201e-01    4.416658e-08    1.496112e-08    4.715403e-09    5.211310e-09    1.349303e-09    1.154379e-11    1.464192e-10    3.195499e-11    2.343002e-07    8.476829e-09    2.561156e-07    8.480967e-08    5.612564e-10    4.558233e-14    1.299227e-12    1.964571e-07    2.844554e-16    3.855697e-15    3.240593e-13    6.935631e-15    0.000000e+00    0.000000e+00    6.834812e-01    3.396839e-03    1.067673e-07    6.475309e-04    3.627886e-04    7.475573e-06    8.321192e-06    5.954074e-04    1.566340e-07    2.215322e-01    6.068492e-08    9.683612e-09    2.860049e-09    2.948637e-09    1.581854e-09    1.540233e-11    1.893982e-10    4.133486e-11    2.935350e-07    1.061990e-08    4.759599e-07    1.610618e-07    1.065881e-09    1.141683e-13    3.307026e-12    3.492835e-07    3.682285e-16    4.834214e-15    3.931056e-13    8.413383e-15    0.000000e+00    0.000000e+00    7.734478e-01    
1.170115e-04        1.885011e-03        2.046906e+03        5.066250e+05        2.050323e+03        5.066250e+05        1.611970e+01        7.357336e-01        2.475656e+01        2.801608e-03    9.390228e-08    7.892589e-03    2.585524e-04    1.747686e-04    1.185067e-05    8.321599e-04    1.061654e-07    3.045148e-01    4.059524e-08    9.077833e-09    3.753748e-09    4.820833e-09    1.284945e-09    7.689847e-12    1.441402e-10    3.143680e-11    2.263231e-07    8.477202e-09    2.499681e-07    8.120586e-08    5.376911e-10    4.083901e-14    1.213568e-12    1.459328e-07    7.886370e-17    2.419547e-15    2.071438e-13    5.614242e-15    0.000000e+00    0.000000e+00    6.835127e-01    3.395667e-03    6.459903e-08    6.427169e-04    3.341804e-04    7.115961e-06    7.658526e-06    5.716683e-04    1.415420e-07    2.215911e-01    5.577537e-08    5.875376e-09    2.276670e-09    2.727576e-09    1.506334e-09    1.025973e-11    1.864418e-10    4.066272e-11    2.835282e-07    1.061989e-08    4.645144e-07    1.542109e-07    1.021082e-09    1.022833e-13    3.088850e-12    2.594439e-07    1.020847e-16    3.033454e-15    2.512679e-13    6.810141e-15    0.000000e+00    0.000000e+00    7.734484e-01    
1.517138e-04        2.444480e-03        2.046906e+03        5.066250e+05        2.050999e+03        5.066250e+05        1.612417e+01        7.355295e-01        2.475786e+01        2.800562e-03    7.083363e-08    7.825195e-03    2.335548e-04    1.645051e-04    1.069058e-05    7.911322e-04    9.367372e-08    3.046243e-01    3.656266e-08    6.735358e-09    3.234795e-09    4.504917e-09    1.210205e-09    6.159937e-12    1.443165e-10    3.147779e-11    2.169690e-07    8.477632e-09    2.424949e-07    7.695442e-08    5.098527e-10    3.563323e-14    1.115018e-12    1.236622e-07    4.980412e-17    1.941765e-15    1.739373e-13    4.896376e-15    0.000000e+00    0.000000e+00    6.835492e-01    3.394222e-03    4.872665e-08    6.371953e-04    3.018551e-04    6.697718e-06    6.908453e-06    5.434551e-04    1.248813e-07    2.216592e-01    5.023221e-08    4.359046e-09    1.961819e-09    2.548700e-09    1.418643e-09    8.218106e-12    1.866600e-10    4.071361e-11    2.717956e-07    1.061987e-08    4.506034e-07    1.461297e-07    9.681653e-10    8.924046e-14    2.837866e-12    2.198390e-07    6.446530e-17    2.434318e-15    2.109770e-13    5.939050e-15    0.000000e+00    0.000000e+00    7.734492e-01    
2.023409e-04        3.260941e-03        2.046906e+03        5.066250e+05        2.051813e+03        5.066250e+05        1.612956e+01        7.352840e-01        2.475942e+01        2.799131e-03    6.467602e-08    7.744766e-03    2.041771e-04    1.521557e-04    9.346319e-06    7.405732e-04    7.948198e-08    3.047559e-01    3.190352e-08    5.833614e-09    2.858777e-09    4.178184e-09    1.120244e-09    5.540403e-12    1.458703e-10    3.183171e-11    2.054896e-07    8.478144e-09    2.329957e-07    7.175658e-08    4.757649e-10    2.982859e-14    9.983202e-13    1.115655e-07    3.747097e-17    1.693508e-15    1.614044e-13    4.303940e-15    0.000000e+00    0.000000e+00    6.835931e-01    3.392274e-03    4.448801e-08    6.306063e-04    2.638696e-04    6.194529e-06    6.039388e-06    5.086924e-04    1.059549e-07    2.217410e-01    4.382843e-08    3.775210e-09    1.733665e-09    2.363699e-09    1.313105e-09    7.391107e-12    1.886579e-10    4.116877e-11    2.573992e-07    1.061984e-08    4.329247e-07    1.362509e-07    9.033788e-10    7.469850e-14    2.540695e-12    1.983217e-07    4.849850e-17    2.122953e-15    1.957628e-13    5.220127e-15    0.000000e+00    0.000000e+00    7.734501e-01    
2.819722e-04        4.545630e-03        2.046906e+03        5.066250e+05        2.052788e+03        5.066250e+05        1.613601e+01        7.349901e-01        2.476129e+01        2.797037e-03    6.469181e-08    7.649235e-03    1.699060e-04    1.374348e-04    7.826102e-06    6.786245e-04    6.370271e-08    3.049134e-01    2.665258e-08    5.353420e-09    2.490087e-09    3.802167e-09    1.012870e-09    5.183282e-12    1.484178e-10    3.241052e-11    1.914062e-07    8.478747e-09    2.208577e-07    6.544282e-08    4.342852e-10    2.358234e-14    8.624416e-13    1.010324e-07    3.163601e-17    1.494754e-15    1.547310e-13    3.699629e-15    0.000000e+00    0.000000e+00    6.836458e-01    3.389481e-03    4.449552e-08    6.227810e-04    2.195626e-04    5.594792e-06    5.056676e-06    4.661053e-04    8.491366e-08    2.218388e-01    3.661202e-08    3.464192e-09    1.509964e-09    2.150815e-09    1.187157e-09    6.914172e-12    1.919381e-10    4.191421e-11    2.397400e-07    1.061980e-08    4.103405e-07    1.242530e-07    8.245553e-10    5.905184e-14    2.194723e-12    1.795843e-07    4.094325e-17    1.873657e-15    1.876547e-13    4.486837e-15    0.000000e+00    0.000000e+00    7.734514e-01    
3.844724e-04        6.199894e-03        2.046906e+03        5.066250e+05        2.053672e+03        5.066250e+05        1.614185e+01        7.347239e-01        2.476297e+01        2.794549e-03    6.599839e-08    7.563295e-03    1.397233e-04    1.242003e-04    6.543838e-06    6.213539e-04    5.058932e-08    3.050559e-01    2.223901e-08    4.992799e-09    2.175178e-09    3.463597e-09    9.161886e-10    4.927818e-12    1.511419e-10    3.302834e-11    1.783206e-07    8.479278e-09    2.090759e-07    5.965317e-08    3.961802e-10    1.860494e-14    7.438584e-13    9.168363e-08    2.750359e-17    1.331184e-15    1.498114e-13    3.191922e-15    0.000000e+00    0.000000e+00    6.836937e-01    3.386234e-03    4.539110e-08    6.157420e-04    1.805464e-04    5.055688e-06    4.227879e-06    4.267406e-04    6.742934e-08    2.219274e-01    3.054713e-08    3.230615e-09    1.318917e-09    1.959159e-09    1.073765e-09    6.572952e-12    1.954476e-10    4.271028e-11    2.233349e-07    1.061974e-08    3.884242e-07    1.132527e-07    7.521561e-10    4.658490e-14    1.892826e-12    1.629559e-07    3.559266e-17    1.668511e-15    1.816759e-13    3.870836e-15    0.000000e+00    0.000000e+00    7.734530e-01    
5.047151e-04        8.141132e-03        2.046906e+03        5.066250e+05        2.054373e+03        5.066250e+05        1.614649e+01        7.345129e-01        2.476431e+01        2.791838e-03    6.719849e-08    7.495537e-03    1.164817e-04    1.138237e-04    5.599679e-06    5.753988e-04    4.104800e-08    3.051687e-01    1.899856e-08    4.701052e-09    1.934457e-09    3.196232e-09    8.402832e-10    4.744365e-12    1.535849e-10    3.358167e-11    1.677393e-07    8.479678e-09    1.991691e-07    5.503352e-08    3.657302e-10    1.513047e-14    6.536426e-13    8.408997e-08    2.442888e-17    1.205757e-15    1.459585e-13    2.811702e-15    0.000000e+00    0.000000e+00    6.837320e-01    3.382768e-03    4.621400e-08    6.101929e-04    1.505063e-04    4.633050e-06    3.617677e-06    3.951577e-04    5.470900e-08    2.219975e-01    2.609470e-08    3.041674e-09    1.172892e-09    1.807829e-09    9.847520e-10    6.327913e-12    1.985962e-10    4.342347e-11    2.100712e-07    1.061967e-08    3.699993e-07    1.044766e-07    6.943087e-10    3.788313e-14    1.663173e-12    1.494511e-07    3.161195e-17    1.511219e-15    1.769940e-13    3.409562e-15    0.000000e+00    0.000000e+00    7.734546e-01    
6.453281e-04        1.041181e-02        2.046906e+03        5.066250e+05        2.054911e+03        5.066250e+05        1.615006e+01        7.343508e-01        2.476533e+01        2.788863e-03    6.816516e-08    7.443616e-03    9.915853e-05    1.059758e-04    4.924350e-06    5.400437e-04    3.428230e-08    3.052551e-01    1.668565e-08    4.470882e-09    1.756053e-09    2.992635e-09    7.828176e-10    4.614636e-12    1.556251e-10    3.404351e-11    1.595118e-07    8.479960e-09    1.912208e-07    5.148711e-08    3.423281e-10    1.275281e-14    5.872408e-13    7.817493e-08    2.213381e-17    1.111837e-15    1.429704e-13    2.535037e-15    0.000000e+00    0.000000e+00    6.837617e-01    3.379024e-03    4.687687e-08    6.059412e-04    1.281176e-04    4.313436e-06    3.181250e-06    3.708622e-04    4.568976e-08    2.220512e-01    2.291695e-08    2.892631e-09    1.064680e-09    1.692602e-09    9.173686e-10    6.154631e-12    2.012260e-10    4.401886e-11    1.997590e-07    1.061958e-08    3.552190e-07    9.774002e-08    6.498550e-10    3.192872e-14    1.494154e-12    1.389327e-07    2.864085e-17    1.393448e-15    1.733634e-13    3.073942e-15    0.000000e+00    0.000000e+00    7.734564e-01    
8.100514e-04        1.307233e-02        2.046906e+03        5.066250e+05        2.055311e+03        5.066250e+05        1.615271e+01        7.342300e-01        2.476608e+01        2.785551e-03    6.889640e-08    7.404899e-03    8.671127e-05    1.002732e-04    4.456292e-06    5.140624e-04    2.961815e-08    3.053192e-01    1.508492e-08    4.297680e-09    1.628533e-09    2.843805e-09    7.410302e-10    4.524895e-12    1.571900e-10    3.439807e-11    1.533706e-07    8.480140e-09    1.851528e-07    4.887441e-08    3.250739e-10    1.116281e-14    5.400526e-13    7.377549e-08    2.045566e-17    1.043285e-15    1.407455e-13    2.339907e-15    0.000000e+00    0.000000e+00    6.837842e-01    3.374908e-03    4.737829e-08    6.027710e-04    1.120317e-04    4.081203e-06    2.878785e-06    3.530094e-04    3.947241e-08    2.220911e-01    2.071779e-08    2.780485e-09    9.873353e-10    1.608376e-09    8.683723e-10    6.034758e-12    2.032432e-10    4.447595e-11    1.920626e-07    1.061949e-08    3.439363e-07    9.277740e-08    6.170818e-10    2.794706e-14    1.374048e-12    1.311100e-07    2.646854e-17    1.307493e-15    1.706603e-13    2.837244e-15    0.000000e+00    0.000000e+00    7.734583e-01    
1.010459e-03        1.630967e-02        2.046906e+03        5.066250e+05        2.055607e+03        5.066250e+05        1.615468e+01        7.341406e-01        2.476663e+01        2.781677e-03    6.941187e-08    7.376073e-03    7.797352e-05    9.623223e-05    4.137317e-06    4.955646e-04    2.644759e-08    3.053663e-01    1.399475e-08    4.171540e-09    1.539615e-09    2.737733e-09    7.114072e-10    4.464093e-12    1.582831e-10    3.464663e-11    1.488814e-07    8.480233e-09    1.806638e-07    4.699457e-08    3.126540e-10    1.010473e-14    5.071635e-13    7.059333e-08    1.932199e-17    9.941119e-16    1.386932e-13    2.204124e-15    0.000000e+00    0.000000e+00    6.838014e-01    3.370140e-03    4.773171e-08    6.004112e-04    1.007402e-04    3.916644e-06    2.672666e-06    3.402993e-04    3.524618e-08    2.221204e-01    1.922012e-08    2.698816e-09    9.334058e-10    1.548350e-09    8.336402e-10    5.953534e-12    2.046520e-10    4.479633e-11    1.864366e-07    1.061937e-08    3.355901e-07    8.920694e-08    5.934921e-10    2.529750e-14    1.290340e-12    1.254520e-07    2.500108e-17    1.245839e-15    1.681681e-13    2.672541e-15    0.000000e+00    0.000000e+00    7.734606e-01    
1.252548e-03        2.022073e-02        2.046906e+03        5.066250e+05        2.055814e+03        5.066250e+05        1.615606e+01        7.340780e-01        2.476701e+01        2.777130e-03    6.973000e-08    7.355615e-03    7.240940e-05    9.362875e-05    3.938892e-06    4.836970e-04    2.447356e-08    3.053988e-01    1.331637e-08    4.089851e-09    1.482326e-09    2.668689e-09    6.923217e-10    4.421800e-12    1.588816e-10    3.478437e-11    1.458491e-07    8.480246e-09    1.776413e-07    4.575530e-08    3.044658e-10    9.453804e-15    4.861817e-13    6.849540e-08    1.843575e-17    9.603953e-16    1.340524e-13    2.117547e-15    0.000000e+00    0.000000e+00    6.838142e-01    3.364578e-03    4.794973e-08    5.987368e-04    9.355008e-05    3.810625e-06    2.544447e-06    3.321448e-04    3.261493e-08    2.221406e-01    1.828815e-08    2.645926e-09    8.986599e-10    1.509279e-09    8.112630e-10    5.897039e-12    2.054227e-10    4.497373e-11    1.826367e-07    1.061922e-08    3.299707e-07    8.685318e-08    5.779401e-10    2.366752e-14    1.236939e-12    1.217219e-07    2.385400e-17    1.203567e-15    1.625386e-13    2.567525e-15    0.000000e+00    0.000000e+00    7.734632e-01    
